Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;jungleAllyTopPresence;jungleEnemyTopPresence;riverTopPresence
2024-01-17T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239849|game2;2616371;14.1.553.2414;2;NS DnDn;776;372;9.664197656712899;0;1;1;1.0;9;537.7613523061091;1445.9881591796875;3481.6474609375;0.18892900120336945;0.6438026474127557;0.013237063778580024;0.02888086642599278;0.0950661853188929
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game1;2616372;14.1.553.2414;1;GEN Kiin;-140;-616;8.5295667882332;0;1;0;0.0;6;407.614262133977;148.16522216796875;148.16522216796875;0.12289156626506025;0.846987951807229;0.0;0.0;0.00963855421686747
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game1;2616372;14.1.553.2414;1;T1 Zeus;140;616;8.592748764442334;0;1;1;1.0;8;467.03854583910726;787.5811157226562;3334.8984375;0.1602409638554217;0.6975903614457831;0.007228915662650603;0.0036144578313253013;0.06385542168674699
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game2;2616372;14.1.553.2414;2;T1 Zeus;-55;591;8.972839238097778;1;1;1;1.0;7;447.63717027503395;2754.959228515625;11433.52734375;0.15421686746987953;0.5891566265060241;0.01566265060240964;0.03132530120481928;0.04578313253012048
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game2;2616372;14.1.553.2414;2;GEN Kiin;55;-591;9.983863377601752;0;1;0;0.0;7;416.2320169636346;0;0;0.10602409638554217;0.7975903614457831;0.007228915662650603;0.0;0.006024096385542169
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game3;2616372;14.1.553.2414;3;T1 Zeus;-672;-72;8.907730527052149;0;1;0;0;5;394.02847863241726;94.8713607788086;2354.09521484375;0.12409638554216867;0.6493975903614457;0.007228915662650603;0.0;0.04096385542168675
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game3;2616372;14.1.553.2414;3;GEN Kiin;672;72;8.275976588963344;1;0;1;0.3333333333333333;5;208.8984316345786;0;0;0.11686746987951807;0.689156626506024;0.014457831325301205;0.0;0.010843373493975903
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game1;2616373;14.1.553.2414;1;BRO Morgan;377;51;8.653107795369584;0;0;1;0.5;6;403.1574875936461;0;0;0.08072289156626505;0.6072289156626506;0.021686746987951807;0.01927710843373494;0.02530120481927711
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game1;2616373;14.1.553.2414;1;DK Kingen;-377;-51;9.221560132291673;0;0;0;0.0;7;361.8043379918092;0;0;0.07951807228915662;0.6373493975903615;0.010843373493975903;0.02289156626506024;0.05060240963855422
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game2;2616373;14.1.553.2414;2;BRO Morgan;550;510;9.033581699813526;0;1;1;0.2;5;318.55396043321923;0;6485.36865234375;0.1710843373493976;0.7421686746987952;0.020481927710843374;0.0;0.033734939759036145
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game2;2616373;14.1.553.2414;2;DK Kingen;-550;-510;7.391112299847431;0;1;0;0.0;7;331.49914124564737;0;151.5124969482422;0.1216867469879518;0.7602409638554217;0.021686746987951807;0.010843373493975903;0.051807228915662654
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game1;2616374;14.1.553.2414;1;KT PerfecT;-682;-157;8.087717940544126;1;1;1;0.5;6;324.54640036564723;1042.496337890625;3029.771240234375;0.2469879518072289;0.6578313253012048;0.00963855421686747;0.033734939759036145;0.02289156626506024
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game1;2616374;14.1.553.2414;1;FOX Clear;682;157;8.593200311828134;0;1;1;0.14285714285714285;7;501.86189699275985;0;1146.738525390625;0.16265060240963855;0.7168674698795181;0.03975903614457831;0.0;0.03855421686746988
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game2;2616374;14.1.553.2414;2;FOX Clear;-680;-350;8.908200568506727;1;1;0;0.2;6;394.5633690384313;637.1621704101562;2718.604736328125;0.12650602409638553;0.5819277108433735;0.008433734939759036;0.007228915662650603;0.07590361445783132
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game2;2616374;14.1.553.2414;2;KT PerfecT;680;350;9.09773675081538;2;0;0;0.25;6;266.98611433125154;862.7877197265625;862.7877197265625;0.1144578313253012;0.8060240963855422;0.010843373493975903;0.020481927710843374;0.033734939759036145
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game1;2616375;14.1.553.2414;1;HLE Doran;-336;-449;8.023392617807012;0;1;0;0;7;141.9067390501372;1338.001953125;3525.762451171875;0.11325301204819277;0.7072289156626506;0.01566265060240964;0.0;0.060240963855421686
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game1;2616375;14.1.553.2414;1;DRX Rascal;336;449;9.160566374661549;0;0;1;0.3333333333333333;7;335.5673157055589;0;649.7249755859375;0.04819277108433735;0.6060240963855422;0.06626506024096386;0.0036144578313253013;0.030120481927710843
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game2;2616375;14.1.553.2414;2;HLE Doran;107;240;8.782738214284963;0;0;0;0.0;6;273.47925542342506;118.52583312988281;118.52583312988281;0.13253012048192772;0.7831325301204819;0.0024096385542168677;0.0024096385542168677;0.06506024096385542
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game2;2616375;14.1.553.2414;2;DRX Rascal;-107;-240;8.656367880266474;0;0;0;0.0;6;319.08012620337894;0;2727.559326171875;0.07228915662650602;0.6012048192771084;0.02530120481927711;0.0;0.02289156626506024
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game1;2616376;14.1.553.2414;1;T1 Zeus;-322;614;9.2263028583416;1;0;0;0.16666666666666666;6;496.6098058778599;0;1161.43115234375;0.13373493975903614;0.6951807228915663;0.03253012048192771;0.008433734939759036;0.06626506024096386
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game1;2616376;14.1.553.2414;1;KDF DuDu;322;-614;9.289496713535721;0;0;0;0;6;291.52075210950744;0;0;0.2746987951807229;0.9132530120481928;0.012048192771084338;0.0;0.01566265060240964
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game2;2616376;14.1.553.2414;2;T1 Zeus;1259;583;9.666186259490638;1;0;1;0.3333333333333333;6;338.9383010542104;0;327.9234619140625;0.11686746987951807;0.8987951807228916;0.0;0.0;0.033734939759036145
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game2;2616376;14.1.553.2414;2;KDF DuDu;-1259;-583;8.402632500080097;0;2;0;0.0;5;536.2727605818162;0;1317.86767578125;0.10120481927710843;0.9048192771084337;0.006024096385542169;0.004819277108433735;0.03855421686746988
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game1;2616377;14.1.553.2414;1;BRO Morgan;-439;-138;9.350278638794313;0;1;0;0;7;347.77120426869413;0;912.6740112304688;0.11204819277108434;0.7433734939759036;0.014457831325301205;0.0;0.06265060240963856
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game1;2616377;14.1.553.2414;1;FOX Clear;439;138;8.718503055091993;0;0;2;0.5;6;268.25549125639645;241.62008666992188;241.62008666992188;0.21204819277108433;0.7530120481927711;0.0036144578313253013;0.008433734939759036;0.03493975903614458
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game2;2616377;14.1.553.2414;2;FOX Clear;-184;-441;9.729128131344023;0;0;0;0.0;5;429.8764205667089;0;4700.01806640625;0.1216867469879518;0.7710843373493976;0.0;0.00963855421686747;0.06385542168674699
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game2;2616377;14.1.553.2414;2;BRO Morgan;184;441;10.297713541617375;0;0;0;0;4;268.04270562445777;0;1188.3238525390625;0.1686746987951807;0.7493975903614458;0.04457831325301205;0.0036144578313253013;0.04578313253012048
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game1;2616378;14.1.553.2414;1;NS DnDn;-2216;-3735;5.621055146349492;0;2;0;0.0;8;195.3553351373523;0;0;0.1614457831325301;0.5385542168674698;0.018072289156626505;0.0;0.03132530120481928
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game1;2616378;14.1.553.2414;1;GEN Kiin;2216;3735;9.789478063867094;2;0;0;1.0;7;321.4145866411616;9618.341796875;15776.7001953125;0.22409638554216868;0.5590361445783133;0.0;0.008433734939759036;0.06626506024096386
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game2;2616378;14.1.553.2414;2;GEN Kiin;770;758;10.045631890584387;1;1;0;0.1111111111111111;5;346.92274697549345;3516.084716796875;5412.83251953125;0.1216867469879518;0.6698795180722892;0.0;0.02530120481927711;0.056626506024096385
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game2;2616378;14.1.553.2414;2;NS DnDn;-770;-758;8.213409721861447;1;2;0;0.16666666666666666;6;385.24667592187177;0;0;0.13373493975903614;0.8554216867469879;0.010843373493975903;0.0;0.012048192771084338
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game1;2616379;14.1.553.2414;1;HLE Doran;-135;93;8.337124697563764;0;0;0;0.0;7;416.3811776573916;3228.30078125;4332.70361328125;0.06257521058965103;0.5583634175691937;0.0;0.01444043321299639;0.009626955475330927
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game1;2616379;14.1.553.2414;1;KDF DuDu;135;-93;8.589764839914181;0;0;1;1.0;4;329.8857602300298;1299.0306396484375;1299.0306396484375;0.2069795427196149;0.6077015643802648;0.0024067388688327317;0.0012033694344163659;0.039711191335740074
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game2;2616379;14.1.553.2414;2;HLE Doran;-397;-319;9.29398240671528;1;1;0;0.3333333333333333;8;247.65317639740516;237.62608337402344;237.62608337402344;0.03614457831325301;0.7192771084337349;0.0;0.0024096385542168677;0.021686746987951807
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game2;2616379;14.1.553.2414;2;KDF DuDu;397;319;9.546879887170117;1;0;0;1.0;7;424.5474468202307;956.029296875;1795.32568359375;0.19879518072289157;0.8192771084337349;0.03493975903614458;0.004819277108433735;0.04216867469879518
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game1;2616380;14.1.553.2414;1;DK Kingen;467;679;10.170031989084315;0;0;0;0;7;328.22806051300176;791.3692626953125;3056.48779296875;0.03734939759036145;0.8602409638554217;0.007228915662650603;0.02891566265060241;0.01566265060240964
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game1;2616380;14.1.553.2414;1;KT PerfecT;-467;-679;8.780338176911304;0;0;0;0.0;6;70.12458174969274;0;803.1683349609375;0.10722891566265061;0.7771084337349398;0.010843373493975903;0.0036144578313253013;0.04939759036144578
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game2;2616380;14.1.553.2414;2;KT PerfecT;-1542;-2077;7.586781521385984;0;3;0;0.0;6;183.8316893213766;0;0;0.12650602409638553;0.6831325301204819;0.02530120481927711;0.0012048192771084338;0.02289156626506024
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game2;2616380;14.1.553.2414;2;DK Kingen;1542;2077;9.040914646318297;2;1;3;1.0;9;451.5706632207301;228.18206787109375;228.18206787109375;0.1602409638554217;0.6277108433734939;0.006024096385542169;0.0;0.004819277108433735
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game3;2616380;14.1.553.2414;3;DK Kingen;-636;-1072;7.897335591377346;0;1;0;0.0;5;106.71626396074193;0;0;0.236144578313253;0.827710843373494;0.0;0.0;0.0
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game3;2616380;14.1.553.2414;3;KT PerfecT;636;1072;9.476802709652816;1;0;0;0.5;6;470.40732411569826;580.3378295898438;580.3378295898438;0.12289156626506025;0.8590361445783132;0.0012048192771084338;0.01566265060240964;0.05060240963855422
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game1;2616381;14.1.553.2414;1;FOX Clear;-451;-216;8.590193092967468;0;0;0;0.0;7;363.54523842288677;0;2136.069580078125;0.11686746987951807;0.8626506024096385;0.02289156626506024;0.0;0.03614457831325301
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game1;2616381;14.1.553.2414;1;HLE Doran;451;216;9.15866175353149;0;0;0;0.0;5;401.5242003228995;0;0;0.0963855421686747;0.8144578313253013;0.02650602409638554;0.0036144578313253013;0.09397590361445783
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game2;2616381;14.1.553.2414;2;HLE Doran;725;868;8.779537159478684;2;2;1;0.42857142857142855;8;674.2057358189066;1067.061279296875;7525.9423828125;0.12033694344163658;0.6690734055354994;0.0036101083032490976;0.02045728038507822;0.11793020457280386
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game2;2616381;14.1.553.2414;2;FOX Clear;-725;-868;7.579456540557138;1;2;1;1.0;7;178.38720983328494;0;1152.294921875;0.13477737665463296;0.6546329723225031;0.044524669073405534;0.0048134777376654635;0.08303249097472924
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game1;2616382;14.1.553.2414;1;KT PerfecT;-502;-1110;9.09735468128465;0;1;1;0.25;7;99.8329192586594;0;2168.83154296875;0.11204819277108434;0.7132530120481928;0.018072289156626505;0.016867469879518072;0.033734939759036145
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game1;2616382;14.1.553.2414;1;KDF DuDu;502;1110;10.55040438732317;1;0;0;0.3333333333333333;6;181.31414524777708;635.2359619140625;3505.137451171875;0.2;0.8120481927710843;0.02650602409638554;0.0;0.03975903614457831
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game2;2616382;14.1.553.2414;2;KT PerfecT;-980;-1106;7.518569476861808;0;2;1;0.25;8;301.8838979622564;0;0;0.12048192771084337;0.7240963855421687;0.0;0.04939759036144578;0.027710843373493974
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game2;2616382;14.1.553.2414;2;KDF DuDu;980;1106;9.793094696752775;1;0;0;0.25;5;343.7460768170447;143.21714782714844;4289.2822265625;0.26385542168674697;0.8168674698795181;0.008433734939759036;0.0;0.04939759036144578
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game3;2616382;14.1.553.2414;3;KT PerfecT;-346;-241;8.843698251927691;0;0;0;0.0;7;408.29940923151725;0;0;0.13493975903614458;0.8771084337349397;0.0;0.018072289156626505;0.02650602409638554
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game3;2616382;14.1.553.2414;3;KDF DuDu;346;241;9.412221710980186;0;0;0;0.0;5;298.5424268653115;0;0;0.14457831325301204;0.7698795180722892;0.0;0.0;0.00963855421686747
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game1;2616383;14.1.553.2414;1;DK Kingen;135;-835;9.289107192177548;0;1;0;0.0;6;201.22636139286453;0;1038.5882568359375;0.0783132530120482;0.7626506024096386;0.06867469879518072;0.0;0.02530120481927711
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game1;2616383;14.1.553.2414;1;NS DnDn;-135;835;10.363357683789918;1;0;0;1.0;4;120.42485007533222;647.36474609375;4207.9189453125;0.24819277108433735;0.7108433734939759;0.00963855421686747;0.004819277108433735;0.05903614457831325
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game2;2616383;14.1.553.2414;2;NS DnDn;57;98;10.361069141828265;0;0;0;0;6;242.88913631406382;0;0;0.1144578313253012;0.736144578313253;0.00963855421686747;0.00963855421686747;0.03734939759036145
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game2;2616383;14.1.553.2414;2;DK Kingen;-57;-98;9.982005636639427;0;0;0;0.0;8;301.8102209293253;0;2721.896484375;0.08795180722891566;0.736144578313253;0.03132530120481928;0.016867469879518072;0.02289156626506024
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game1;2616384;14.1.553.2414;1;BRO Morgan;-732;-1253;8.591108259583711;0;1;0;0.0;4;231.9796327620987;0;6424.83251953125;0.09759036144578313;0.7397590361445783;0.00963855421686747;0.01325301204819277;0.04096385542168675
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game1;2616384;14.1.553.2414;1;GEN Kiin;732;1253;9.854506533051904;2;0;2;1.0;5;321.2392142975771;353.4494934082031;1673.8726806640625;0.17590361445783131;0.6903614457831325;0.03253012048192771;0.021686746987951807;0.051807228915662654
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game2;2616384;14.1.553.2414;2;BRO Morgan;130;-189;8.905957941834293;1;1;1;0.3333333333333333;4;352.8856301320205;0;3580.0341796875;0.23104693140794225;0.8315282791817088;0.009626955475330927;0.0036101083032490976;0.032490974729241874
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game2;2616384;14.1.553.2414;2;GEN Kiin;-130;189;8.590143830421729;1;2;0;0.14285714285714285;6;562.288335589648;1637.674560546875;1637.674560546875;0.09626955475330927;0.7448856799037304;0.030084235860409144;0.013237063778580024;0.061371841155234655
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game1;2616385;14.1.553.2414;1;KT PerfecT;-2437;-2812;7.012480756483271;0;3;0;0.0;8;53.02906318259349;0;0;0.10361445783132531;0.6433734939759036;0.004819277108433735;0.0;0.03614457831325301
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game1;2616385;14.1.553.2414;1;T1 Zeus;2437;2812;10.234431374326935;3;0;0;0.5;8;429.42659290169956;1116.942138671875;1466.5546875;0.20963855421686747;0.6421686746987951;0.00963855421686747;0.018072289156626505;0.06144578313253012
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game2;2616385;14.1.553.2414;2;T1 Zeus;1977;2015;9.606263592553491;2;0;0;0.2222222222222222;7;468.81551008029095;1951.4422607421875;2113.998291015625;0.13253012048192772;0.772289156626506;0.0;0.010843373493975903;0.014457831325301205
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game2;2616385;14.1.553.2414;2;KT PerfecT;-1977;-2015;7.899887822823595;0;2;0;0.0;5;355.31930295875117;290.7391357421875;290.7391357421875;0.0819277108433735;0.7590361445783133;0.01325301204819277;0.0;0.033734939759036145
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game3;2616385;14.1.553.2414;3;KT PerfecT;-433;-502;8.969285729088575;0;1;0;0.0;8;227.662397848951;0;0;0.07349397590361446;0.8012048192771084;0.0;0.00963855421686747;0.008433734939759036
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game3;2616385;14.1.553.2414;3;T1 Zeus;433;502;9.411433617142238;0;0;2;0.3333333333333333;6;322.60792023570866;0;3895.6572265625;0.056626506024096385;0.7192771084337349;0.0855421686746988;0.006024096385542169;0.027710843373493974
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game1;2616386;14.1.553.2414;1;FOX Clear;-136;141;8.78106116437175;1;1;0;0.3333333333333333;5;373.63876097244776;0;148.33486938476562;0.16626506024096385;0.808433734939759;0.0;0.0;0.06626506024096386
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game1;2616386;14.1.553.2414;1;DRX Rascal;136;-141;9.286445979587391;0;1;0;0.0;7;344.29840245672335;0;0;0.19036144578313252;0.7518072289156627;0.030120481927710843;0.00963855421686747;0.03493975903614458
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game2;2616386;14.1.553.2414;2;DRX Rascal;-259;-283;9.159483794029324;0;0;0;0.0;6;239.31938182378406;0;0;0.11552346570397112;0.7713598074608905;0.0;0.009626955475330927;0.006016847172081829
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game2;2616386;14.1.553.2414;2;FOX Clear;259;283;9.159483794029324;0;0;0;0.0;7;541.1227226741227;1389.782958984375;5158.859375;0.148014440433213;0.7027677496991577;0.019253910950661854;0.00842358604091456;0.03850782190132371
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game3;2616386;14.1.553.2414;3;DRX Rascal;-1017;-467;8.404274061574629;1;1;0;0.16666666666666666;8;220.5264494411067;1386.634521484375;5299.51318359375;0.19036144578313252;0.4807228915662651;0.033734939759036145;0.05542168674698795;0.03734939759036145
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game3;2616386;14.1.553.2414;3;FOX Clear;1017;467;10.552735099871903;1;1;0;0.2;6;309.291348950282;1664.4708251953125;2012.2791748046875;0.11927710843373494;0.7060240963855422;0.01927710843373494;0.04939759036144578;0.021686746987951807
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game1;2616387;14.1.553.2414;1;GEN Kiin;377;127;7.650151207082282;1;2;0;0.3333333333333333;8;383.62806448720204;0;1478.1229248046875;0.26506024096385544;0.7253012048192771;0.00963855421686747;0.012048192771084338;0.07951807228915662
